stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
1603554,60493,des Sciences / du Golf,45.620936,-73.556243,http://m.stm.info/fr/horaires/arrets/60493/bus,0,,2
1603560,60494,des Sciences / No 9500,45.623599,-73.553912,http://m.stm.info/fr/horaires/arrets/60494/bus,0,,1
1603574,54731,Larrey / L.-J.-Forget,45.618138,-73.583845,http://m.stm.info/fr/horaires/arrets/54731/bus,0,,1
1603585,60892,Les Galeries D'Anjou,45.599121,-73.564794,http://m.stm.info/fr/horaires/arrets/60892/bus,0,,2
1603595,61031,Chaumont / Guy,45.612141,-73.545677,http://m.stm.info/fr/horaires/arrets/61031/bus,0,,2
1603626,61034,des Riverains / Bombardier,45.605819,-73.58892,http://m.stm.info/fr/horaires/arrets/61034/bus,0,,2
1603643,61036,des Roseraies / Beaubien,45.596728,-73.555361,http://m.stm.info/fr/horaires/arrets/61036/bus,0,,2
1603660,61038,des Galeries d'Anjou / No 6923,45.5964,-73.557835,http://m.stm.info/fr/horaires/arrets/61038/bus,0,,2
1603670,61039,des Galeries-d'Anjou / No 7001,45.596001,-73.558664,http://m.stm.info/fr/horaires/arrets/61039/bus,0,,2
1603680,61040,des Galeries d'Anjou / No 6923,45.595981,-73.557601,http://m.stm.info/fr/horaires/arrets/61040/bus,0,,2
1603690,61041,des Galeries-d'Anjou / No 7001,45.595985,-73.558614,http://m.stm.info/fr/horaires/arrets/61041/bus,0,,2
1603706,61043,Les Galeries D'Anjou / près du Bâton Rouge,45.599121,-73.564794,http://m.stm.info/fr/horaires/arrets/61043/bus,0,,2
1603720,61045,Rondeau / No 7501,45.615926,-73.55082,http://m.stm.info/fr/horaires/arrets/61045/bus,0,,2
1603730,61264,Louis-H.-La Fontaine / No 7755,45.602836,-73.560967,http://m.stm.info/fr/horaires/arrets/61264/bus,0,,2
1700030,54749,des Grandes-Prairies / No 4840,45.588707,-73.619303,http://m.stm.info/fr/horaires/arrets/54749/bus,0,,1
1700292,54750,Métropolitain / Lacordaire,45.58282,-73.589394,http://m.stm.info/fr/horaires/arrets/54750/bus,0,,1
1700302,54751,Métropolitain / Viau,45.576813,-73.594789,http://m.stm.info/fr/horaires/arrets/54751/bus,0,,1
1700311,54752,Lionel-Groulx / des Grandes-Prairies,45.586038,-73.62144,http://m.stm.info/fr/horaires/arrets/54752/bus,0,,1
1700318,54753,Lionel-Groulx / Louis-Roy,45.585797,-73.621199,http://m.stm.info/fr/horaires/arrets/54753/bus,0,,2
1700331,59374,des Grandes-Prairies / Viau,45.590465,-73.617978,http://m.stm.info/fr/horaires/arrets/59374/bus,0,,1
1700334,54754,des Grandes-Prairies / Viau,45.590112,-73.618024,http://m.stm.info/fr/horaires/arrets/54754/bus,0,,1
1700337,54755,des Grandes-Prairies / Viau,45.589857,-73.618534,http://m.stm.info/fr/horaires/arrets/54755/bus,0,,1
1700341,54756,Lionel-Groulx / Couture,45.584502,-73.61796,http://m.stm.info/fr/horaires/arrets/54756/bus,0,,2
1700342,54757,Couture / Lionel-Groulx,45.584697,-73.61809,http://m.stm.info/fr/horaires/arrets/54757/bus,0,,1
1700343,54758,Lionel-Groulx / Couture,45.584546,-73.618373,http://m.stm.info/fr/horaires/arrets/54758/bus,0,,1
1700352,54759,Couture / Pierre-Elliott-Trudeau,45.585648,-73.616876,http://m.stm.info/fr/horaires/arrets/54759/bus,0,,1
1700364,54760,des Grandes-Prairies / Saguenay,45.592595,-73.615886,http://m.stm.info/fr/horaires/arrets/54760/bus,0,,1
1700373,54761,Lionel-Groulx / Gaspésie,45.583508,-73.616,http://m.stm.info/fr/horaires/arrets/54761/bus,0,,2
1700376,54762,Lionel-Groulx / Gaspésie,45.583611,-73.615938,http://m.stm.info/fr/horaires/arrets/54762/bus,0,,1
1700384,54763,des Grandes-Prairies / Salvaye,45.593911,-73.615062,http://m.stm.info/fr/horaires/arrets/54763/bus,0,,1
1700394,54764,des Grandes-Prairies / Puyseaux,45.595851,-73.613878,http://m.stm.info/fr/horaires/arrets/54764/bus,0,,1
1700402,54765,Couture / Long-Sault,45.589139,-73.614239,http://m.stm.info/fr/horaires/arrets/54765/bus,0,,1
1700405,54766,Couture / Long-Sault,45.589143,-73.614011,http://m.stm.info/fr/horaires/arrets/54766/bus,0,,2
1700407,54767,Couture / Viau,45.588402,-73.614883,http://m.stm.info/fr/horaires/arrets/54767/bus,0,,1
1700412,54768,Couture / François-1er,45.590599,-73.612914,http://m.stm.info/fr/horaires/arrets/54768/bus,0,,1
1700421,54769,Lionel-Groulx / Goya,45.583181,-73.613654,http://m.stm.info/fr/horaires/arrets/54769/bus,0,,1
1700423,54770,Lionel-Groulx / Maritain,45.583064,-73.613972,http://m.stm.info/fr/horaires/arrets/54770/bus,0,,2
1700431,54771,Lacordaire / des Grandes-Prairies,45.599033,-73.611726,http://m.stm.info/fr/horaires/arrets/54771/bus,0,,1
1700432,54772,des Grandes-Prairies / Lacordaire,45.599612,-73.611605,http://m.stm.info/fr/horaires/arrets/54772/bus,0,,1
1700433,54773,Lacordaire / des Grandes-Prairies,45.599203,-73.612176,http://m.stm.info/fr/horaires/arrets/54773/bus,0,,1
1700434,54774,des Grandes-Prairies / Lacordaire,45.598525,-73.612242,http://m.stm.info/fr/horaires/arrets/54774/bus,0,,1
1700435,54775,des Grandes-Prairies / Lacordaire,45.599617,-73.611308,http://m.stm.info/fr/horaires/arrets/54775/bus,0,,1
1700437,54776,des Grandes-Prairies / Lacordaire,45.600748,-73.610128,http://m.stm.info/fr/horaires/arrets/54776/bus,0,,1
1700444,54777,Couture / Grasset,45.590607,-73.612686,http://m.stm.info/fr/horaires/arrets/54777/bus,0,,2
1700452,54778,Lavoisier / Primot,45.584826,-73.61187,http://m.stm.info/fr/horaires/arrets/54778/bus,0,,1
1700454,54779,Lavoisier / Primot,45.584596,-73.611751,http://m.stm.info/fr/horaires/arrets/54779/bus,0,,2
1700462,54780,Lavoisier / Lionel-Groulx,45.583296,-73.612063,http://m.stm.info/fr/horaires/arrets/54780/bus,0,,1
1700465,54781,Lavoisier / Lionel-Groulx,45.58353,-73.611886,http://m.stm.info/fr/horaires/arrets/54781/bus,0,,2
1700472,54782,Couture / Salvaye,45.592564,-73.611399,http://m.stm.info/fr/horaires/arrets/54782/bus,0,,1
1700475,54783,Couture / Salvaye,45.592562,-73.611176,http://m.stm.info/fr/horaires/arrets/54783/bus,0,,2
1700482,54784,Lavoisier / de Provence,45.58653,-73.611103,http://m.stm.info/fr/horaires/arrets/54784/bus,0,,1
1700491,54785,Viau / Lavoisier,45.586999,-73.610491,http://m.stm.info/fr/horaires/arrets/54785/bus,0,,1
1700492,54788,Lavoisier / Viau,45.586683,-73.610804,http://m.stm.info/fr/horaires/arrets/54788/bus,0,,1
1700493,54787,Viau / Lavoisier,45.586967,-73.610883,http://m.stm.info/fr/horaires/arrets/54787/bus,0,,1
1700499,54789,Viau / Lavoisier,45.586862,-73.610186,http://m.stm.info/fr/horaires/arrets/54789/bus,0,,1
1700502,54790,Couture / Puyseaux,45.594485,-73.610108,http://m.stm.info/fr/horaires/arrets/54790/bus,0,,1
1700504,54791,Couture / Puyseaux,45.594143,-73.61011,http://m.stm.info/fr/horaires/arrets/54791/bus,0,,2
1700522,54792,des Grandes-Prairies / du Prado,45.601854,-73.609273,http://m.stm.info/fr/horaires/arrets/54792/bus,0,,1
1700524,54793,des Grandes-Prairies / du Prado,45.601498,-73.609352,http://m.stm.info/fr/horaires/arrets/54793/bus,0,,1
1700551,54794,Lacordaire / Couture,45.596627,-73.608481,http://m.stm.info/fr/horaires/arrets/54794/bus,0,,1
1700552,54795,Couture / Lacordaire,45.596811,-73.608677,http://m.stm.info/fr/horaires/arrets/54795/bus,0,,1
1700553,54796,Lacordaire / Couture,45.59657,-73.608926,http://m.stm.info/fr/horaires/arrets/54796/bus,0,,1
1700554,54797,Couture / Lacordaire,45.596374,-73.608748,http://m.stm.info/fr/horaires/arrets/54797/bus,0,,2
1700564,54798,Lavoisier / Daillon,45.589445,-73.608292,http://m.stm.info/fr/horaires/arrets/54798/bus,0,,1
1700572,54800,Robert / Provencher,45.580244,-73.60805,http://m.stm.info/fr/horaires/arrets/54800/bus,0,,1
1700582,54801,Couture / Périnault,45.599279,-73.606999,http://m.stm.info/fr/horaires/arrets/54801/bus,0,,2
1700584,54802,Couture / Périnault,45.599007,-73.607015,http://m.stm.info/fr/horaires/arrets/54802/bus,0,,2
1700592,54803,Robert / Narbonne,45.581963,-73.607635,http://m.stm.info/fr/horaires/arrets/54803/bus,0,,1
1700594,54804,Robert / Narbonne,45.58172,-73.607646,http://m.stm.info/fr/horaires/arrets/54804/bus,0,,1
1700602,54805,Robert / D'Artagnan,45.582939,-73.606755,http://m.stm.info/fr/horaires/arrets/54805/bus,0,,1
1700605,54806,Robert / D'Artagnan,45.582941,-73.606548,http://m.stm.info/fr/horaires/arrets/54806/bus,0,,1
1700611,54807,Viau / Valéry,45.585243,-73.606579,http://m.stm.info/fr/horaires/arrets/54807/bus,0,,1
1700613,54808,Viau / Valéry,45.585226,-73.607004,http://m.stm.info/fr/horaires/arrets/54808/bus,0,,1
1700622,54809,Couture / du Prado,45.600319,-73.605837,http://m.stm.info/fr/horaires/arrets/54809/bus,0,,1
1700623,54810,du Prado / Couture,45.600204,-73.606172,http://m.stm.info/fr/horaires/arrets/54810/bus,0,,1
1700624,54811,Couture / du Prado,45.599869,-73.606147,http://m.stm.info/fr/horaires/arrets/54811/bus,0,,1
1700631,54812,Provencher / Compiègne,45.578196,-73.605811,http://m.stm.info/fr/horaires/arrets/54812/bus,0,,1
1700633,54813,Provencher / Compiègne,45.578295,-73.606126,http://m.stm.info/fr/horaires/arrets/54813/bus,0,,1
1700641,54814,Lacordaire / Honoré-Mercier,45.595106,-73.605103,http://m.stm.info/fr/horaires/arrets/54814/bus,0,,1
1700643,54815,Lacordaire / Honoré-Mercier,45.595072,-73.605598,http://m.stm.info/fr/horaires/arrets/54815/bus,0,,1
1700651,54816,Langelier / des Grandes-Prairies,45.605018,-73.603031,http://m.stm.info/fr/horaires/arrets/54816/bus,0,,1
1700661,54817,Viau / Robert,45.584373,-73.604644,http://m.stm.info/fr/horaires/arrets/54817/bus,0,,1
1700662,54818,Robert / Viau,45.584536,-73.604857,http://m.stm.info/fr/horaires/arrets/54818/bus,0,,1
1700663,54819,Viau / Robert,45.584439,-73.605254,http://m.stm.info/fr/horaires/arrets/54819/bus,0,,1
1700664,54820,Robert / Viau,45.584287,-73.605065,http://m.stm.info/fr/horaires/arrets/54820/bus,0,,1
1700674,54821,Lavoisier / Dujarié,45.591237,-73.604719,http://m.stm.info/fr/horaires/arrets/54821/bus,0,,1
1700681,54822,Provencher / Jean-Rivard,45.576742,-73.604324,http://m.stm.info/fr/horaires/arrets/54822/bus,0,,1
1700688,54823,Provencher / Jean-Rivard,45.576263,-73.604056,http://m.stm.info/fr/horaires/arrets/54823/bus,0,,1
1700692,54824,Couture / Le Royer,45.602082,-73.60335,http://m.stm.info/fr/horaires/arrets/54824/bus,0,,1
1700694,54825,Couture / Le Royer,45.601869,-73.603439,http://m.stm.info/fr/horaires/arrets/54825/bus,0,,1
1700701,54826,Viau / Jean-Nicolet,45.582227,-73.602915,http://m.stm.info/fr/horaires/arrets/54826/bus,0,,1
1700708,54827,Viau / Jean-Nicolet,45.58257,-73.603224,http://m.stm.info/fr/horaires/arrets/54827/bus,0,,1
1700711,54828,Viau / D'Artagnan,45.580939,-73.60256,http://m.stm.info/fr/horaires/arrets/54828/bus,0,,1
1700713,54829,Viau / D'Artagnan,45.581103,-73.602896,http://m.stm.info/fr/horaires/arrets/54829/bus,0,,1
1700721,54830,Provencher / d'Assise,45.574926,-73.602663,http://m.stm.info/fr/horaires/arrets/54830/bus,0,,1
1700723,54831,Provencher / d'Assise,45.575036,-73.602966,http://m.stm.info/fr/horaires/arrets/54831/bus,0,,1
1700731,54832,Lacordaire / Lavoisier,45.593234,-73.601875,http://m.stm.info/fr/horaires/arrets/54832/bus,0,,1
1700732,54833,Lavoisier / Lacordaire,45.593462,-73.601946,http://m.stm.info/fr/horaires/arrets/54833/bus,0,,2
1700733,54834,Lacordaire / Lavoisier,45.593363,-73.60237,http://m.stm.info/fr/horaires/arrets/54834/bus,0,,2
1700734,54835,Lavoisier / Lacordaire,45.592997,-73.602149,http://m.stm.info/fr/horaires/arrets/54835/bus,0,,1
1700751,54836,Langelier / Couture,45.603406,-73.600356,http://m.stm.info/fr/horaires/arrets/54836/bus,0,,1
1700753,54837,Langelier / Couture,45.603499,-73.600892,http://m.stm.info/fr/horaires/arrets/54837/bus,0,,1
1700754,54838,Couture / Picasso,45.603047,-73.601227,http://m.stm.info/fr/horaires/arrets/54838/bus,0,,1
1700757,54839,Couture / Langelier,45.603626,-73.600457,http://m.stm.info/fr/horaires/arrets/54839/bus,0,,2
1700762,54840,Robert / Nevers,45.585985,-73.60104,http://m.stm.info/fr/horaires/arrets/54840/bus,0,,1
1700764,54841,Robert / Nevers,45.585784,-73.601212,http://m.stm.info/fr/horaires/arrets/54841/bus,0,,1
1700772,54842,Jarry / Provencher,45.573684,-73.600795,http://m.stm.info/fr/horaires/arrets/54842/bus,0,,1
1700773,54843,25e Avenue / Jarry,45.573598,-73.601196,http://m.stm.info/fr/horaires/arrets/54843/bus,0,,1
1700774,54844,Jarry / 25e Avenue,45.573338,-73.600888,http://m.stm.info/fr/horaires/arrets/54844/bus,0,,1
1700776,54845,25e Avenue / Jarry,45.573784,-73.60129,http://m.stm.info/fr/horaires/arrets/54845/bus,0,,1
1700781,54846,Viau / Jean-Rivard,45.579058,-73.60033,http://m.stm.info/fr/horaires/arrets/54846/bus,0,,1
1700783,54847,Viau / Jean-Rivard,45.579017,-73.600708,http://m.stm.info/fr/horaires/arrets/54847/bus,0,,1
1700792,54848,Lavoisier / Belcourt,45.595867,-73.60024,http://m.stm.info/fr/horaires/arrets/54848/bus,0,,1
1700794,54849,Lavoisier / Belcourt,45.595448,-73.600231,http://m.stm.info/fr/horaires/arrets/54849/bus,0,,2
1700801,54850,Lacordaire / Lafourcade,45.590853,-73.599661,http://m.stm.info/fr/horaires/arrets/54850/bus,0,,1
1700803,54851,Lacordaire / Lafourcade,45.59098,-73.600143,http://m.stm.info/fr/horaires/arrets/54851/bus,0,,1
1700812,54852,Lavoisier / Honoré-Mercier,45.597638,-73.599831,http://m.stm.info/fr/horaires/arrets/54852/bus,0,,1
1700814,54853,Lavoisier / Honoré-Mercier,45.597351,-73.599719,http://m.stm.info/fr/horaires/arrets/54853/bus,0,,1
1700822,54854,Jarry / Nice,45.57607,-73.598769,http://m.stm.info/fr/horaires/arrets/54854/bus,0,,1
1700824,54855,Jarry / Nice,45.575724,-73.598864,http://m.stm.info/fr/horaires/arrets/54855/bus,0,,1
1700831,54856,Lacordaire / Paul-Sauvé,45.589297,-73.598238,http://m.stm.info/fr/horaires/arrets/54856/bus,0,,1
1700833,54857,Lacordaire / Jobin,45.589669,-73.598922,http://m.stm.info/fr/horaires/arrets/54857/bus,0,,1
1700842,54858,Lavoisier / Le Royer,45.600007,-73.598833,http://m.stm.info/fr/horaires/arrets/54858/bus,0,,2
1700844,54859,Lavoisier / Le Royer,45.599775,-73.598758,http://m.stm.info/fr/horaires/arrets/54859/bus,0,,1
1700852,54860,Lavoisier / Picasso,45.601414,-73.597953,http://m.stm.info/fr/horaires/arrets/54860/bus,0,,1
1700861,54861,Langelier / Lavoisier,45.601612,-73.597327,http://m.stm.info/fr/horaires/arrets/54861/bus,0,,1
1700863,54862,Langelier / Lavoisier,45.601751,-73.597978,http://m.stm.info/fr/horaires/arrets/54862/bus,0,,1
1700864,54863,Lavoisier / Picasso,45.601327,-73.597829,http://m.stm.info/fr/horaires/arrets/54863/bus,0,,1
1700871,54864,Viau / Jarry,45.577608,-73.597051,http://m.stm.info/fr/horaires/arrets/54864/bus,0,,1
1700872,54865,Jarry / Viau,45.577794,-73.597219,http://m.stm.info/fr/horaires/arrets/54865/bus,0,,1
1700873,54866,Viau / Jarry,45.577604,-73.597507,http://m.stm.info/fr/horaires/arrets/54866/bus,0,,1
1700874,54867,Jarry / Viau,45.577444,-73.597332,http://m.stm.info/fr/horaires/arrets/54867/bus,0,,1
1700884,54868,Couture / Pascal-Gagnon,45.605463,-73.5965,http://m.stm.info/fr/horaires/arrets/54868/bus,0,,2
1700887,54869,Couture / Pascal-Gagnon,45.605496,-73.596799,http://m.stm.info/fr/horaires/arrets/54869/bus,0,,1
1700891,54870,Lacordaire / Robert,45.587387,-73.596803,http://m.stm.info/fr/horaires/arrets/54870/bus,0,,1
1700892,54871,Robert / Lacordaire,45.58758,-73.596837,http://m.stm.info/fr/horaires/arrets/54871/bus,0,,1
1700893,54872,Lacordaire / Robert,45.587488,-73.597237,http://m.stm.info/fr/horaires/arrets/54872/bus,0,,1
1700894,54873,Robert / Lacordaire,45.587255,-73.597315,http://m.stm.info/fr/horaires/arrets/54873/bus,0,,1
1700902,54874,Jarry / Chamilly,45.579062,-73.59605,http://m.stm.info/fr/horaires/arrets/54874/bus,0,,1
1700904,54875,Jarry / Chamilly,45.578823,-73.596117,http://m.stm.info/fr/horaires/arrets/54875/bus,0,,1
1700911,54876,Pascal-Gagnon / Lavaltrie,45.604759,-73.593951,http://m.stm.info/fr/horaires/arrets/54876/bus,0,,1
1700913,54877,Pascal-Gagnon / Lavaltrie,45.604791,-73.594353,http://m.stm.info/fr/horaires/arrets/54877/bus,0,,1
1700921,54878,Lacordaire / des Galets,45.585877,-73.595275,http://m.stm.info/fr/horaires/arrets/54878/bus,0,,1
1700923,54879,Lacordaire / des Galets,45.585942,-73.595755,http://m.stm.info/fr/horaires/arrets/54879/bus,0,,1
1700933,54880,Langelier / Lacoursière,45.600556,-73.595595,http://m.stm.info/fr/horaires/arrets/54880/bus,0,,1
1700936,54881,Langelier / Lacoursière,45.600705,-73.595469,http://m.stm.info/fr/horaires/arrets/54881/bus,0,,1
1700942,54882,Robert / Aimé-Renaud,45.58907,-73.595277,http://m.stm.info/fr/horaires/arrets/54882/bus,0,,1
1700944,54883,Robert / Aimé-Renaud,45.588725,-73.595384,http://m.stm.info/fr/horaires/arrets/54883/bus,0,,1
1700952,54884,Jarry / Jean-Nicolet,45.58082,-73.594447,http://m.stm.info/fr/horaires/arrets/54884/bus,0,,1
1700954,54885,Jarry / Jean-Nicolet,45.580563,-73.594531,http://m.stm.info/fr/horaires/arrets/54885/bus,0,,1
1700961,54886,Langelier / Bombardier,45.59983,-73.593536,http://m.stm.info/fr/horaires/arrets/54886/bus,0,,1
1700962,54887,Bombardier / Langelier,45.60013,-73.59359,http://m.stm.info/fr/horaires/arrets/54887/bus,0,,1
1700963,54888,Langelier / Bombardier,45.599819,-73.593968,http://m.stm.info/fr/horaires/arrets/54888/bus,0,,1
1700965,54889,Bombardier / Langelier,45.600179,-73.593357,http://m.stm.info/fr/horaires/arrets/54889/bus,0,,1
1700974,54890,Robert / des Sables,45.590253,-73.59399,http://m.stm.info/fr/horaires/arrets/54890/bus,0,,1
1700982,54891,Robert / Carrel,45.59089,-73.59361,http://m.stm.info/fr/horaires/arrets/54891/bus,0,,1
1700997,54892,Jarry / du Cap,45.581964,-73.593403,http://m.stm.info/fr/horaires/arrets/54892/bus,0,,1
1701004,54893,Jarry / Fleuricourt,45.58254,-73.592742,http://m.stm.info/fr/horaires/arrets/54893/bus,0,,1
1701012,54894,Robert / Albanel,45.59252,-73.591958,http://m.stm.info/fr/horaires/arrets/54894/bus,0,,1
1701014,54895,Robert / Albanel,45.591924,-73.592465,http://m.stm.info/fr/horaires/arrets/54895/bus,0,,1
1701021,54896,Langelier / Belherbe,45.598938,-73.591554,http://m.stm.info/fr/horaires/arrets/54896/bus,0,,1
1701023,54897,Langelier / Belherbe,45.598925,-73.591996,http://m.stm.info/fr/horaires/arrets/54897/bus,0,,1
1701032,54899,Bombardier / No 6630,45.601841,-73.591971,http://m.stm.info/fr/horaires/arrets/54899/bus,0,,1
1701034,54900,Bombardier / No 6630,45.601813,-73.591806,http://m.stm.info/fr/horaires/arrets/54900/bus,0,,1
1701042,54902,Jarry / Lacordaire,45.584036,-73.591597,http://m.stm.info/fr/horaires/arrets/54902/bus,0,,1
1701043,54903,Lacordaire / Jarry,45.583656,-73.592067,http://m.stm.info/fr/horaires/arrets/54903/bus,0,,1
1701044,54904,Jarry / Lacordaire,45.583452,-73.59191,http://m.stm.info/fr/horaires/arrets/54904/bus,0,,1
1701046,54905,Lacordaire / Jarry,45.583947,-73.592132,http://m.stm.info/fr/horaires/arrets/54905/bus,0,,1
1701052,54906,Bombardier / Pascal-Gagnon,45.603744,-73.590226,http://m.stm.info/fr/horaires/arrets/54906/bus,0,,1
1701053,54907,Pascal-Gagnon / Bombardier,45.603436,-73.591244,http://m.stm.info/fr/horaires/arrets/54907/bus,0,,1
1701054,54908,Bombardier / Pascal-Gagnon,45.603074,-73.590632,http://m.stm.info/fr/horaires/arrets/54908/bus,0,,1
1701059,54909,Pascal-Gagnon / No 8775,45.603519,-73.591102,http://m.stm.info/fr/horaires/arrets/54909/bus,0,,1
1701061,54910,Langelier / P.-E.-Lamarche,45.598189,-73.58991,http://m.stm.info/fr/horaires/arrets/54910/bus,0,,1
1701063,54911,Langelier / P.-E.-Lamarche,45.598185,-73.590363,http://m.stm.info/fr/horaires/arrets/54911/bus,0,,1
1701072,54912,Robert / Bonnivet,45.594423,-73.590151,http://m.stm.info/fr/horaires/arrets/54912/bus,0,,1
1701082,54913,Bombardier / du Champ-d'Eau,45.604667,-73.589426,http://m.stm.info/fr/horaires/arrets/54913/bus,0,,1
1701084,54914,Bombardier / du Champ-d'Eau,45.604389,-73.58947,http://m.stm.info/fr/horaires/arrets/54914/bus,0,,1
1701094,54915,Robert / de Guyenne,45.594526,-73.589852,http://m.stm.info/fr/horaires/arrets/54915/bus,0,,1
1701102,54916,Jarry / Aimé-Renaud,45.586446,-73.589416,http://m.stm.info/fr/horaires/arrets/54916/bus,0,,1
1701104,54917,Jarry / Aimé-Renaud,45.586118,-73.589563,http://m.stm.info/fr/horaires/arrets/54917/bus,0,,1
1701111,54918,Viau / Viterbe,45.575053,-73.589685,http://m.stm.info/fr/horaires/arrets/54918/bus,0,,1
1701113,54919,Viau / Viterbe,45.574848,-73.59001,http://m.stm.info/fr/horaires/arrets/54919/bus,0,,1
1701123,54920,Lacordaire / Métropolitain,45.582552,-73.589801,http://m.stm.info/fr/horaires/arrets/54920/bus,0,,1
1701124,54921,Métropolitain / Lacordaire,45.58197,-73.588434,http://m.stm.info/fr/horaires/arrets/54921/bus,0,,1
1701131,54922,Langelier / Robert,45.597072,-73.587434,http://m.stm.info/fr/horaires/arrets/54922/bus,0,,1
1701133,54923,Langelier / Robert,45.597087,-73.587924,http://m.stm.info/fr/horaires/arrets/54923/bus,0,,1
1701134,54924,Langelier / de Louvois,45.597501,-73.588387,http://m.stm.info/fr/horaires/arrets/54924/bus,0,,1
1701144,54925,Jean-Talon / Daudet,45.569857,-73.588382,http://m.stm.info/fr/horaires/arrets/54925/bus,0,,1
1701147,54926,Jean-Talon / Daudet,45.570017,-73.588454,http://m.stm.info/fr/horaires/arrets/54926/bus,0,,1
